X Y Z F R I
0.3 -1.2 0 0.0121914 -0.0112169 0.00477604
0.3 -1.1 0 0.0188459 0.0136763 0.0129663
0.3 -1 0 0.0237188 0.00839739 -0.0221826
0.3 -0.9 0 0.0204537 -0.0184733 -0.00878023
0.3 -0.8 0 0.0321653 0.0208177 0.0245199
0.3 -0.7 0 0.0351545 0.0216468 -0.0276994
0.3 -0.6 0 0.0484679 -0.0379092 -0.0301999
0.3 -0.5 0 0.0417746 -0.00703561 0.0411778
0.3 -0.4 0 0.0443626 0.0433849 -0.0092621
0.3 -0.3 0 0.0694966 -0.0299464 -0.0627136
0.3 -0.2 0 0.0593747 -0.053138 0.0264897
0.3 -0.1 0 0.0471681 0.0394987 0.0257814
0.3 6.38378e-16 0 0.0750083 0.0222203 -0.0716415
0.3 0.1 0 0.0781148 -0.0595228 -0.0505862
0.3 0.2 0 0.00548708 -0.00182772 -0.00517373
0.3 0.3 0 0.065073 0.0563795 -0.0324938
0.3 0.4 0 0.0502634 0.00597731 -0.0499067
0.3 0.5 0 0.0611077 -0.00756324 -0.0606378
0.3 0.6 0 0.0176882 0.0157308 0.00808793
0.3 0.7 0 0.0618465 -0.0215867 0.0579569
0.3 0.8 0 0.0230912 0.01259 -0.019357
0.3 0.9 0 0.0684605 0.0595929 -0.0336975
0.3 1 0 0.0185112 -0.01818 -0.00348601
0.3 1.1 0 0.0616817 -0.0540335 -0.0297493
0.3 1.2 0 0.0054246 0.00186758 0.00509298
0.3 1.3 0 0.0581264 0.000672936 0.0581225
0.3 1.4 0 0.0143368 -0.00033848 0.0143328
0.3 1.5 0 0.0513708 0.0510108 -0.0060705
0.3 1.6 0 0.0365622 0.0344807 0.0121604
0.3 1.7 0 0.0295244 0.00438128 -0.0291975
0.3 1.8 0 0.0526973 0.0314373 -0.0422931
0.3 1.9 0 0.0203074 0.0156138 -0.0129846
0.4 -2 0 0.0359586 -0.0293278 0.0208064
0.4 -1.9 0 0.0347798 0.0298837 0.0177932
0.4 -1.8 0 0.0327715 0.003881 -0.0325409
0.4 -1.7 0 0.03026 -0.0287526 0.00943168
0.4 -1.6 0 0.0280518 0.0196011 0.0200674
0.4 -1.5 0 0.0266107 0.00919322 -0.0249723
0.4 -1.4 0 0.0249468 -0.0249309 0.00089073
0.4 -1.3 0 0.0216848 0.00816462 0.0200891
0.4 -1.2 0 0.0177867 0.0129897 -0.0121504
0.4 -1.1 0 0.0144035 -0.0120349 -0.00791332
0.4 -1 0 0.00719165 -0.00464815 0.00548767
0.4 -0.9 0 0.012052 0.00930653 0.0076577
0.4 -0.8 0 0.0164859 0.0138478 0.00894562
0.4 -0.7 0 0.0190672 0.00146759 -0.0190107
0.4 -0.6 0 0.018121 -0.0150274 -0.0101265
0.4 -0.5 0 0.0223651 0.00771078 0.0209938
0.4 -0.4 0 0.0323852 0.0242998 -0.0214084
0.4 -0.3 0 0.0384991 -0.0204267 -0.0326333
0.4 -0.2 0 0.0297325 -0.0136416 0.0264183
0.4 -0.1 0 0.0474087 0.0463507 -0.00995944
0.4 6.38378e-16 0 0.0619206 -0.0109148 -0.0609511
0.4 0.1 0 0.0861213 -0.0859488 0.00544817
0.4 0.2 0 0.0247669 -0.0140168 0.0204189
0.4 0.3 0 0.0502634 0.00597731 -0.0499067
0.4 0.4 0 0.104449 -0.0917686 -0.049882
0.4 0.5 0 0.0680735 -0.0623321 -0.0273627
0.4 0.6 0 0.04371 0.037694 0.0221298
0.4 0.7 0 0.0275532 0.0177196 0.0210996
0.4 0.8 0 0.057779 0.00735646 -0.0573087
0.4 0.9 0 0.0302658 0.0145294 -0.0265502
0.4 1 0 0.0515353 -0.0362158 0.0366648
0.4 1.1 0 0.0185507 -0.0150371 0.0108634
0.4 1.2 0 0.0551424 0.0541271 0.0105332
0.4 1.3 0 0.0320226 0.0282162 0.0151424
0.4 1.4 0 0.0430947 -0.0035934 -0.0429446
0.4 1.5 0 0.043642 0.0132112 -0.0415943
0.4 1.6 0 0.0260671 -0.0260323 -0.00134669
0.4 1.7 0 0.0570854 -0.0521187 -0.023289
0.4 1.8 0 0.0208028 -0.015802 -0.0135297
0.4 1.9 0 0.0406578 -0.0304042 0.0269934
0.5 -2 0 0.0413566 -0.0266114 0.0316576
0.5 -1.9 0 0.0411923 0.0399318 0.0101121
0.5 -1.8 0 0.0415142 -0.00853618 -0.0406271
0.5 -1.7 0 0.0425307 -0.0339154 0.0256634
0.5 -1.6 0 0.0435711 0.0379103 0.0214769
0.5 -1.5 0 0.043363 0.00592387 -0.0429565
0.5 -1.4 0 0.0414156 -0.0402115 0.00991418
0.5 -1.3 0 0.0389191 0.0233133 0.0311639
0.5 -1.2 0 0.0366177 0.0184961 -0.0316031
0.5 -1.1 0 0.0339838 -0.0337297 -0.00414828
0.5 -1 0 0.0339905 0.00762139 0.0331251
0.5 -0.9 0 0.0289504 0.0289445 0.000582531
0.5 -0.8 0 0.0161939 -0.0129503 0.00972269
0.5 -0.7 0 0.0299765 0.000267168 0.0299753
0.5 -0.6 0 0.0287502 0.0277144 0.00764741
0.5 -0.5 0 7.87798e-06 9.82843e-07 7.81643e-06
0.5 -0.4 0 0.0118278 -0.00651747 0.00987009
0.5 -0.3 0 0.0119424 0.00731137 0.00944267
0.5 -0.2 0 0.00402528 0.000656654 0.00397136
0.5 -0.1 0 0.0124657 0.00072945 -0.0124443
0.5 6.38378e-16 0 0.0217499 -0.0175423 -0.012858
0.5 0.1 0 0.0289148 -0.0266056 0.0113229
0.5 0.2 0 0.0217195 0.0136492 -0.0168949
0.5 0.3 0 0.0611077 -0.00756324 -0.0606378
0.5 0.4 0 0.0680735 -0.0623321 -0.0273627
0.5 0.5 0 1.82037e-05 1.72906e-05 -5.6928e-06
0.5 0.6 0 0.0552956 0.0552148 0.00298871
0.5 0.7 0 0.0136867 -0.00849618 -0.0107304
0.5 0.8 0 0.021247 -0.0155123 -0.014519
0.5 0.9 0 0.0454669 0.0199891 0.0408371
0.5 1 0 0.0464983 0.0108086 0.0452246
0.5 1.1 0 0.0317369 0.024682 -0.0199507
0.5 1.2 0 0.0361935 0.0246907 -0.0264639
0.5 1.3 0 0.0366846 -0.0349697 -0.0110851
0.5 1.4 0 0.0503919 -0.0453376 -0.0219964
0.5 1.5 0 0.0192187 -0.00748653 0.0177005
0.5 1.6 0 0.0542068 -0.0177039 0.0512342
0.5 1.7 0 0.0221874 -0.00779112 0.0207744
0.5 1.8 0 0.0436697 0.0351767 0.0258775
0.5 1.9 0 0.0502265 0.0199786 0.046082
0.6 -2 0 0.0361729 -0.0153469 0.032756
0.6 -1.9 0 0.0379305 0.037928 -0.000441221
0.6 -1.8 0 0.0397136 -0.0167765 -0.0359961
0.6 -1.7 0 0.0406819 -0.0271321 0.0303128
0.6 -1.6 0 0.0404032 0.0383282 0.0127815
0.6 -1.5 0 0.0396844 -0.00452956 -0.039425
0.6 -1.4 0 0.0399783 -0.0337522 0.0214254
0.6 -1.3 0 0.0409521 0.0342457 0.0224568
0.6 -1.2 0 0.0410544 0.00701204 -0.0404511
0.6 -1.1 0 0.0408331 -0.0395657 0.0100946
0.6 -1 0 0.0407509 0.0266695 0.0308119
0.6 -0.9 0 0.0472262 0.0275075 -0.0383882
0.6 -0.8 0 0.0415027 -0.0405139 -0.00900502
0.6 -0.7 0 0.0384685 0.000684162 0.0384625
0.6 -0.6 0 0.0408191 0.0363484 -0.018574
0.6 -0.5 0 0.0442927 -0.0314879 -0.0311506
0.6 -0.4 0 0.0368415 -0.0266231 0.0254658
0.6 -0.3 0 0.0258083 0.0257302 0.00200675
0.6 -0.2 0 0.0457295 -0.0183048 -0.0419061
0.6 -0.1 0 0.0405809 -0.0405805 0.000176097
0.6 6.38378e-16 0 0.0221194 0.0134348 0.017572
0.6 0.1 0 0.0409871 0.0361186 -0.019375
0.6 0.2 0 0.0300657 0.0210047 -0.0215116
0.6 0.3 0 0.0176882 0.0157308 0.00808793
0.6 0.4 0 0.04371 0.037694 0.0221298
0.6 0.5 0 0.0552956 0.0552148 0.00298871
0.6 0.6 0 0.0149371 0.00393404 -0.0144098
0.6 0.7 0 0.0489269 -0.0485211 -0.00628817
0.6 0.8 0 0.0211353 0.00963735 0.0188101
0.6 0.9 0 0.0484967 0.0443391 0.0196462
0.6 1 0 0.0292367 0.00668194 -0.0284629
0.6 1.1 0 0.0463675 -0.0112161 -0.0449905
0.6 1.2 0 0.0263026 -0.0253585 0.0069838
0.6 1.3 0 0.0449803 -0.032192 0.031415
0.6 1.4 0 0.0226459 0.0125622 0.0188422
0.6 1.5 0 0.0514123 0.0447711 0.0252739
0.6 1.6 0 0.0250863 0.0245912 0.00495941
0.6 1.7 0 0.0439087 0.0267893 -0.0347894
0.6 1.8 0 0.0424472 0.0331724 -0.0264832
0.6 1.9 0 0.0242385 0.00253056 -0.0241061
0.7 -2 0 0.022719 -0.00407997 0.0223496
0.7 -1.9 0 0.0234998 0.0228683 -0.00541146
0.7 -1.8 0 0.0234442 -0.0143805 -0.0185157
0.7 -1.7 0 0.0231748 -0.00976789 0.0210157
0.7 -1.6 0 0.0240308 0.0239607 -0.00183413
0.7 -1.5 0 0.0263842 -0.0139065 -0.0224218
0.7 -1.4 0 0.0288298 -0.0161009 0.0239147
0.7 -1.3 0 0.0306773 0.0301905 0.00544343
0.7 -1.2 0 0.0330905 -0.00760699 -0.0322042
0.7 -1.1 0 0.035623 -0.0294561 0.0200334
0.7 -1 0 0.0372351 0.0296012 0.0225882
0.7 -0.9 0 0.0405392 0.0160137 -0.0372423
0.7 -0.8 0 0.0298215 -0.0298016 -0.00108841
0.7 -0.7 0 0.0343192 0.0159548 0.0303851
0.7 -0.6 0 0.0432553 0.0268182 -0.0339382
0.7 -0.5 0 0.0415572 -0.0316805 -0.026895
0.7 -0.4 0 0.0332398 -0.000233829 0.0332389
0.7 -0.3 0 0.0454251 0.0425913 -0.0157929
0.7 -0.2 0 0.0575786 -0.0176487 -0.0548071
0.7 -0.1 0 0.0317196 -0.0272343 0.0162612
0.7 6.38378e-16 0 0.0380868 0.0315272 0.0213691
0.7 0.1 0 0.0255196 0.00996624 -0.0234931
0.7 0.2 0 0.0479348 -0.0435823 0.0199581
0.7 0.3 0 0.0618465 -0.0215867 0.0579569
0.7 0.4 0 0.0275532 0.0177196 0.0210996
0.7 0.5 0 0.0136867 -0.00849618 -0.0107304
0.7 0.6 0 0.0489269 -0.0485211 -0.00628817
0.7 0.7 0 0.00876659 -0.00626896 0.00612807
0.7 0.8 0 0.0604043 0.0602904 0.00370872
0.7 0.9 0 0.0303565 0.0175647 -0.0247588
0.7 1 0 0.0488939 -0.0349414 -0.0342011
0.7 1.1 0 0.0201208 -0.012835 0.0154954
0.7 1.2 0 0.046563 0.00825953 0.0458246
0.7 1.3 0 0.0276388 0.0271329 0.00526396
0.7 1.4 0 0.0476715 0.0408573 -0.0245612
0.7 1.5 0 0.0227904 0.00418654 -0.0224026
0.7 1.6 0 0.0494182 -0.0335479 -0.0362863
0.7 1.7 0 0.0372653 -0.0249831 -0.0276504
0.7 1.8 0 0.0335591 -0.0322973 0.00911556
0.7 1.9 0 0.0513319 -0.0509763 0.00603122
0.8 -2 0 0.0057231 0.00498342 0.00281414
0.8 -1.9 0 0.00650003 -0.000304936 -0.00649287
0.8 -1.8 0 0.00835364 -0.00729887 0.00406323
0.8 -1.7 0 0.0105215 0.00778727 0.00707536
0.8 -1.6 0 0.0120191 0.00545327 -0.0107108
0.8 -1.5 0 0.0125155 -0.0123258 -0.00217076
0.8 -1.4 0 0.0128426 0.00249409 0.0125981
0.8 -1.3 0 0.013738 0.0115829 -0.00738702
0.8 -1.2 0 0.0142273 -0.0111543 -0.00883173
0.8 -1.1 0 0.0139703 -0.00424305 0.0133103
0.8 -1 0 0.0129247 0.0128569 -0.00132155
0.8 -0.9 0 0.0184853 -0.00291689 -0.0182537
0.8 -0.8 0 0.00677795 0.000781961 0.00673269
0.8 -0.7 0 0.0244328 0.0238417 0.00534165
0.8 -0.6 0 0.0269464 0.00757254 -0.0258605
0.8 -0.5 0 0.0076725 -0.00603671 -0.00473555
0.8 -0.4 0 0.0301371 0.0247709 0.0171652
0.8 -0.3 0 0.0311736 0.0238648 -0.0200565
0.8 -0.2 0 0.024235 -0.00604871 -0.0234681
0.8 -0.1 0 0.02105 0.0163604 0.0132453
0.8 6.38378e-16 0 0.0343726 0.0295619 -0.0175377
0.8 0.1 0 0.036171 -0.0113421 -0.0343467
0.8 0.2 0 0.0194456 -0.0185058 0.00597209
0.8 0.3 0 0.0230912 0.01259 -0.019357
0.8 0.4 0 0.057779 0.00735646 -0.0573087
0.8 0.5 0 0.021247 -0.0155123 -0.014519
0.8 0.6 0 0.0211353 0.00963735 0.0188101
0.8 0.7 0 0.0604043 0.0602904 0.00370872
0.8 0.8 0 0.0458926 0.0456037 -0.00514145
0.8 0.9 0 0.0246276 -0.0245966 -0.00123522
0.8 1 0 0.0231975 -0.0112641 0.0202792
0.8 1.1 0 0.054924 0.0372651 0.0403479
0.8 1.2 0 0.0172615 0.0169743 -0.00313581
0.8 1.3 0 0.0521692 -0.00301719 -0.0520819
0.8 1.4 0 0.0251885 -0.017016 -0.018572
0.8 1.5 0 0.0520585 -0.0478567 0.0204895
0.8 1.6 0 0.0333478 -0.0288244 0.01677
0.8 1.7 0 0.0408312 0.0169641 0.0371403
0.8 1.8 0 0.0530645 0.0122591 0.051629
0.8 1.9 0 0.024816 0.0132505 0.0209823
0.9 -2 0 0.0200806 0.0124598 -0.0157475
0.9 -1.9 0 0.0201093 -0.0191739 -0.00606189
0.9 -1.8 0 0.0190968 0.00128683 0.0190534
0.9 -1.7 0 0.0176465 0.0154966 -0.00844118
0.9 -1.6 0 0.0170524 -0.0142471 -0.00937037
0.9 -1.5 0 0.0176344 -0.00195389 0.0175258
0.9 -1.4 0 0.0182262 0.0173167 -0.00568582
0.9 -1.3 0 0.018775 -0.0129888 -0.0135571
0.9 -1.2 0 0.0206572 -0.00736707 0.0192988
0.9 -1.1 0 0.0236679 0.0236679 4.81987e-05
0.9 -1 0 0.0268199 -0.00649694 -0.0260211
0.9 -0.9 0 0.0171869 -0.0171865 0.000117461
0.9 -0.8 0 0.0214412 0.0214411 6.9501e-05
0.9 -0.7 0 0.0257948 0.00400126 -0.0254826
0.9 -0.6 0 0.0248074 -0.0235502 -0.00779735
0.9 -0.5 0 0.0118236 0.0102094 0.00596364
0.9 -0.4 0 0.0255275 0.0120529 -0.0225029
0.9 -0.3 0 0.0378843 -0.0307842 -0.0220807
0.9 -0.2 0 0.0155976 -0.0125874 0.00921093
0.9 -0.1 0 0.0256515 0.0254138 -0.00348418
0.9 6.38378e-16 0 0.0352657 -0.00248403 -0.0351781
0.9 0.1 0 0.00511895 -0.00449617 0.00244707
0.9 0.2 0 0.0606797 0.0555263 0.0244716
0.9 0.3 0 0.0684605 0.0595929 -0.0336975
0.9 0.4 0 0.0302658 0.0145294 -0.0265502
0.9 0.5 0 0.0454669 0.0199891 0.0408371
0.9 0.6 0 0.0484967 0.0443391 0.0196462
0.9 0.7 0 0.0303565 0.0175647 -0.0247588
0.9 0.8 0 0.0246276 -0.0245966 -0.00123522
0.9 0.9 0 0.022553 -0.0153589 0.016515
0.9 1 0 0.0421581 0.042041 0.00314042
0.9 1.1 0 0.0308659 0.0284579 -0.011952
0.9 1.2 0 0.052283 -0.0398624 -0.0338306
0.9 1.3 0 0.0341648 -0.0314995 -0.0132294
0.9 1.4 0 0.0467623 0.00117109 0.0467476
0.9 1.5 0 0.0398388 0.0085379 0.0389131
0.9 1.6 0 0.0424333 0.041509 -0.00880807
0.9 1.7 0 0.0526962 0.0518916 -0.00917345
0.9 1.8 0 0.0240502 0.0110889 -0.0213413
0.9 1.9 0 0.0560579 0.00963449 -0.0552238
1 -2 0 0.0292493 0.014168 -0.0255889
1 -1.9 0 0.0281222 -0.0281049 -0.000985233
1 -1.8 0 0.0279852 0.0125933 0.0249916
1 -1.7 0 0.0292783 0.0169905 -0.0238442
1 -1.6 0 0.0309374 -0.0304291 -0.00558476
1 -1.5 0 0.0319455 0.00743398 0.0310685
1 -1.4 0 0.0328894 0.0260538 -0.0200727
1 -1.3 0 0.0344351 -0.0299655 -0.016966
1 -1.2 0 0.0352684 -0.00560812 0.0348196
1 -1.1 0 0.0340853 0.0334889 -0.00634839
1 -1 0 0.0310728 -0.0175026 -0.0256745
1 -0.9 0 0.0267338 -0.0108772 0.0244209
1 -0.8 0 0.0379114 0.0379046 -0.000721146
1 -0.7 0 0.0353265 -0.00868025 -0.0342434
1 -0.6 0 0.0289851 -0.0258799 0.0130526
1 -0.5 0 0.0349198 0.0332701 0.0106062
1 -0.4 0 0.0412119 0.0117481 -0.0395019
1 -0.3 0 0.0345691 -0.0321313 -0.0127516
1 -0.2 0 0.0193833 0.0127297 0.0146174
1 -0.1 0 0.0331125 0.0219246 -0.0248143
1 6.38378e-16 0 0.0388421 -0.0317856 -0.0223246
1 0.1 0 0.038312 -0.0115107 0.036542
1 0.2 0 0.0400066 0.026145 0.0302814
1 0.3 0 0.0185112 -0.01818 -0.00348601
1 0.4 0 0.0515353 -0.0362158 0.0366648
1 0.5 0 0.0464983 0.0108086 0.0452246
1 0.6 0 0.0292367 0.00668194 -0.0284629
1 0.7 0 0.0488939 -0.0349414 -0.0342011
1 0.8 0 0.0231975 -0.0112641 0.0202792
1 0.9 0 0.0421581 0.042041 0.00314042
1 1 0 0.0484611 0.0349576 -0.0335625
1 1.1 0 0.0323491 -0.0294519 -0.013381
1 1.2 0 0.0415027 -0.0389031 0.0144575
1 1.3 0 0.0413878 0.0284614 0.0300482
1 1.4 0 0.0492985 0.0446257 0.0209497
1 1.5 0 0.0348253 0.00912514 -0.0336086
1 1.6 0 0.0531533 -0.00131088 -0.0531372
1 1.7 0 0.0296185 -0.0264725 -0.013284
1 1.8 0 0.0593307 -0.0590264 -0.0060011
1 1.9 0 0.0389601 -0.0376661 -0.00995735
1.1 -2 0 0.0307355 0.00926779 -0.0293049
1.1 -1.9 0 0.031939 -0.0313722 0.00599039
1.1 -1.8 0 0.0336554 0.0200746 0.0270128
1.1 -1.7 0 0.0346048 0.0170709 -0.0301011
1.1 -1.6 0 0.0344997 -0.0343251 -0.00346646
1.1 -1.5 0 0.0342404 0.010951 0.0324419
1.1 -1.4 0 0.0340138 0.0252023 -0.0228424
1.1 -1.3 0 0.0325239 -0.0294544 -0.0137928
1.1 -1.2 0 0.02973 0.00012194 0.0297297
1.1 -1.1 0 0.0280416 0.0241828 -0.0141959
1.1 -1 0 0.029955 -0.0261938 -0.0145323
1.1 -0.9 0 0.0350852 -0.00444675 0.0348023
1.1 -0.8 0 0.0315315 0.0315272 -0.000519123
1.1 -0.7 0 0.025457 -0.0159061 -0.019876
1.1 -0.6 0 0.0289152 -0.0111857 0.026664
1.1 -0.5 0 0.0343297 0.0324558 0.0111868
1.1 -0.4 0 0.0146193 -0.00129909 -0.0145615
1.1 -0.3 0 0.0237675 -0.00825553 0.0222877
1.1 -0.2 0 0.0396615 0.0364938 0.0155319
1.1 -0.1 0 0.0233115 0.00915961 -0.0214366
1.1 6.38378e-16 0 0.0214175 -0.0211546 0.00334581
1.1 0.1 0 0.0180565 0.0140669 0.0113208
1.1 0.2 0 0.0363355 -0.0043439 -0.0360749
1.1 0.3 0 0.0616817 -0.0540335 -0.0297493
1.1 0.4 0 0.0185507 -0.0150371 0.0108634
1.1 0.5 0 0.0317369 0.024682 -0.0199507
1.1 0.6 0 0.0463675 -0.0112161 -0.0449905
1.1 0.7 0 0.0201208 -0.012835 0.0154954
1.1 0.8 0 0.054924 0.0372651 0.0403479
1.1 0.9 0 0.0308659 0.0284579 -0.011952
1.1 1 0 0.0323491 -0.0294519 -0.013381
1.1 1.1 0 0.0471104 -0.0342189 0.0323799
1.1 1.2 0 0.0343166 0.0242508 0.0242802
1.1 1.3 0 0.0468859 0.0449958 -0.0131781
1.1 1.4 0 0.0340123 -0.0137264 -0.0311195
1.1 1.5 0 0.0566635 -0.0499653 -0.0267249
1.1 1.6 0 0.0303241 -0.0245422 0.017811
1.1 1.7 0 0.0570163 -0.0109743 0.0559502
1.1 1.8 0 0.0364076 0.00293317 0.0362892
1.1 1.9 0 0.0490119 0.0403407 0.0278352
1.2 -2 0 0.0286664 0.0044582 -0.0283176
1.2 -1.9 0 0.0291232 -0.0280895 0.00769038
1.2 -1.8 0 0.0281988 0.0178095 0.0218631
1.2 -1.7 0 0.0264423 0.0113028 -0.0239049
1.2 -1.6 0 0.0249013 -0.0248888 0.000789362
1.2 -1.5 0 0.0234241 0.011301 0.0205177
1.2 -1.4 0 0.0212835 0.0114284 -0.0179549
1.2 -1.3 0 0.0199863 -0.0199797 0.000513279
1.2 -1.2 0 0.0215671 0.0122962 0.0177184
1.2 -1.1 0 0.0241362 0.0121614 -0.0208484
1.2 -1 0 0.0241245 -0.0235983 -0.00501123
1.2 -0.9 0 0.0182738 0.00284845 0.0180504
1.2 -0.8 0 0.0171887 0.00688508 -0.0157495
1.2 -0.7 0 0.0247944 -0.0244653 -0.00402634
1.2 -0.6 0 0.0191195 0.00343009 0.0188093
1.2 -0.5 0 0.0163312 0.00588875 -0.0152326
1.2 -0.4 0 0.0366289 -0.036473 -0.00337546
1.2 -0.3 0 0.0311695 -0.00681475 0.0304154
1.2 -0.2 0 0.0154696 0.0146183 -0.00506128
1.2 -0.1 0 0.0316478 -0.0305394 -0.00830237
1.2 6.38378e-16 0 0.0335042 -0.00652355 0.032863
1.2 0.1 0 0.0437727 0.0437617 -0.000980149
1.2 0.2 0 0.0374076 0.00721638 -0.0367049
1.2 0.3 0 0.0054246 0.00186758 0.00509298
1.2 0.4 0 0.0551424 0.0541271 0.0105332
1.2 0.5 0 0.0361935 0.0246907 -0.0264639
1.2 0.6 0 0.0263026 -0.0253585 0.0069838
1.2 0.7 0 0.046563 0.00825953 0.0458246
1.2 0.8 0 0.0172615 0.0169743 -0.00313581
1.2 0.9 0 0.052283 -0.0398624 -0.0338306
1.2 1 0 0.0415027 -0.0389031 0.0144575
1.2 1.1 0 0.0343166 0.0242508 0.0242802
1.2 1.2 0 0.0450729 0.0359323 -0.0272109
1.2 1.3 0 0.0388712 -0.0201273 -0.0332545
1.2 1.4 0 0.0502773 -0.0495429 0.00856182
1.2 1.5 0 0.0339889 -0.00192083 0.0339346
1.2 1.6 0 0.0581629 0.0470887 0.0341405
1.2 1.7 0 0.039157 0.0391385 0.00120133
1.2 1.8 0 0.05252 0.029144 -0.0436918
1.2 1.9 0 0.0534305 0.0300518 -0.0441781
1.3 -2 0 0.018843 8.48625e-05 -0.0188428
1.3 -1.9 0 0.0164712 -0.0144882 0.00783531
1.3 -1.8 0 0.014618 0.0130043 0.00667645
1.3 -1.7 0 0.0141427 -0.00230049 -0.0139543
1.3 -1.6 0 0.0142939 -0.0101474 0.0100672
1.3 -1.5 0 0.0151245 0.0149372 0.00237287
1.3 -1.4 0 0.0175866 -0.00707637 -0.0161001
1.3 -1.3 0 0.0200613 -0.0132589 0.0150551
1.3 -1.2 0 0.0200433 0.0189291 0.00658954
1.3 -1.1 0 0.0175899 -0.00289831 -0.0173495
1.3 -1 0 0.017437 -0.0105352 0.0138945
1.3 -0.9 0 0.0249011 0.0248279 0.00190714
1.3 -0.8 0 0.028812 -0.0031403 -0.0286403
1.3 -0.7 0 0.0222577 -0.0180715 0.0129933
1.3 -0.6 0 0.0312755 0.0296207 0.0100387
1.3 -0.5 0 0.0384327 0.00592357 -0.0379735
1.3 -0.4 0 0.0276266 -0.0273769 -0.00370567
1.3 -0.3 0 0.0241105 0.0217061 0.0104958
1.3 -0.2 0 0.0409679 0.0110546 -0.0394482
1.3 -0.1 0 0.0398668 -0.0381554 -0.0115554
1.3 6.38378e-16 0 0.0279678 0.00471958 0.0275667
1.3 0.1 0 0.0199242 0.0177336 -0.00908252
1.3 0.2 0 0.0331244 -0.0318726 0.00902009
1.3 0.3 0 0.0581264 0.000672936 0.0581225
1.3 0.4 0 0.0320226 0.0282162 0.0151424
1.3 0.5 0 0.0366846 -0.0349697 -0.0110851
1.3 0.6 0 0.0449803 -0.032192 0.031415
1.3 0.7 0 0.0276388 0.0271329 0.00526396
1.3 0.8 0 0.0521692 -0.00301719 -0.0520819
1.3 0.9 0 0.0341648 -0.0314995 -0.0132294
1.3 1 0 0.0413878 0.0284614 0.0300482
1.3 1.1 0 0.0468859 0.0449958 -0.0131781
1.3 1.2 0 0.0388712 -0.0201273 -0.0332545
1.3 1.3 0 0.0449983 -0.0404662 0.0196809
1.3 1.4 0 0.0429863 0.0153003 0.0401712
1.3 1.5 0 0.0532677 0.053261 -0.000845676
1.3 1.6 0 0.0400591 0.0181174 -0.035728
1.3 1.7 0 0.056408 -0.035556 -0.0437908
1.3 1.8 0 0.0521559 -0.0455189 -0.025461
1.3 1.9 0 0.0460821 -0.044618 0.0115236
1.4 -2 0 0.0120467 -0.0104316 -0.00602537
1.4 -1.9 0 0.0145242 0.00158893 0.014437
1.4 -1.8 0 0.0171746 0.0139483 -0.0100206
1.4 -1.7 0 0.019276 -0.0172193 -0.00866375
1.4 -1.6 0 0.0214114 0.000161644 0.0214108
1.4 -1.5 0 0.0234458 0.0212188 -0.00997339
1.4 -1.4 0 0.0238979 -0.0179338 -0.0157952
1.4 -1.3 0 0.0227403 -0.00538648 0.0220931
1.4 -1.2 0 0.0232171 0.021747 -0.00813027
1.4 -1.1 0 0.0277103 -0.0216627 -0.0172796
1.4 -1 0 0.0329772 -0.0102559 0.0313419
1.4 -0.9 0 0.0323525 0.0323148 0.00156151
1.4 -0.8 0 0.0269287 -0.0125444 -0.0238284
1.4 -0.7 0 0.0345601 -0.0177846 0.0296329
1.4 -0.6 0 0.0342128 0.0314312 0.0135127
1.4 -0.5 0 0.0222046 -0.001524 -0.0221522
1.4 -0.4 0 0.0286209 -0.012544 0.0257256
1.4 -0.3 0 0.0431379 0.0387466 0.0189624
1.4 -0.2 0 0.0268777 0.00990762 -0.024985
1.4 -0.1 0 0.0187749 -0.0143206 0.0121415
1.4 6.38378e-16 0 0.0317752 0.0303281 0.00948012
1.4 0.1 0 0.0402017 -0.00416909 -0.039985
1.4 0.2 0 0.0502209 -0.0501719 -0.00221822
1.4 0.3 0 0.0143368 -0.00033848 0.0143328
1.4 0.4 0 0.0430947 -0.0035934 -0.0429446
1.4 0.5 0 0.0503919 -0.0453376 -0.0219964
1.4 0.6 0 0.0226459 0.0125622 0.0188422
1.4 0.7 0 0.0476715 0.0408573 -0.0245612
1.4 0.8 0 0.0251885 -0.017016 -0.018572
1.4 0.9 0 0.0467623 0.00117109 0.0467476
1.4 1 0 0.0492985 0.0446257 0.0209497
1.4 1.1 0 0.0340123 -0.0137264 -0.0311195
1.4 1.2 0 0.0502773 -0.0495429 0.00856182
1.4 1.3 0 0.0429863 0.0153003 0.0401712
1.4 1.4 0 0.0484339 0.0470887 -0.0113356
1.4 1.5 0 0.04625 -0.00852068 -0.0454583
1.4 1.6 0 0.0569973 -0.0561425 -0.00983422
1.4 1.7 0 0.048696 -0.0353351 0.0335071
1.4 1.8 0 0.054618 0.0135399 0.0529131
1.4 1.9 0 0.0623626 0.032394 0.053289
1.5 -2 0 0.0236075 -0.0235719 -0.00129639
1.5 -1.9 0 0.0253717 0.00907347 0.0236938
1.5 -1.8 0 0.0263193 0.0182784 -0.0189368
1.5 -1.7 0 0.0271439 -0.025767 -0.00853522
1.5 -1.6 0 0.0275216 0.00326218 0.0273275
1.5 -1.5 0 0.0267675 0.0224051 -0.0146463
1.5 -1.4 0 0.0263049 -0.0235886 -0.0116415
1.5 -1.3 0 0.0285925 0.00228592 0.028501
1.5 -1.2 0 0.0322219 0.0281885 -0.0156097
